X,Y,FID,LICENSEE,CALLSIGN,LOCNUM,LAT_DMS,LATDIR,LON_DMS,LONDIR,LOCADD,LOCCITY,LOCCOUNTY,LOCSTATE,NEPA,QZONE,TOWREG,SUPSTRUC,ALLSTRUC,STRUCTYPE,LIC_ID
-68.357199848194398,45.129409264326114,10128,BANGOR BAPTIST CHURCH,KPL370,1,"45,7,46",N,"68,21,26",W,PASSADUMKEAG MOUNTAIN,GRAND FALLS PLANTATI,PENOBSCOT,ME,N, , ,175,175, ,1121493
-67.154398598216687,18.191902816062168,10129,ARSO RADIO CORPORATION,WWA388,1,"18,11,31",N,"67,9,16",W, ,MAYAGUEZ, ,PR,N, , ,0,0, ,1146226
-66.061698263464052,18.412502898689855,10130,PUERTO RICO PUBLIC BROADCASTING CORPORATION,WWA586,1,"18,24,45",N,"66,3,42",W, ,SAN JUAN, ,PR,N, , ,0,0, ,1146227
-68.604999905421266,44.658609172974998,10131,CUMULUS LICENSING LLC,KPL874,1,"44,39,31",N,"68,36,18",W,BALD MTN.,DEDHAM,HANCOCK,ME,N, , ,37,37, ,1121725
-66.05219825524523,18.112802810601284,10132,TELEMUNDO OF PUERTO RICO,WWA754,1,"18,6,46",N,"66,3,8",W,21 MI S OF SAN JUAN,SAN JUAN, ,PR,N, , ,0,0, ,1146228
-66.077498260935954,17.992802774328592,10133,INTERNATIONAL BROADCASTING CORPORATION,KPL902,1,"17,59,34",N,"66,4,39",W,CALLE ROBLES,GUAYAMA, ,PR,N, , ,3,3, ,1121752
-66.05219825524523,18.112802810601284,10134,TELEMUNDO OF PUERTO RICO,WWA754,2,"18,6,46",N,"66,3,8",W, ,SAN JUAN, ,PR, , , ,0,0, ,1146228
-65.934698223644091,18.394402894977645,10135,RADIO VIDA INCORPORADO,KPM320,1,"18,23,40",N,"65,56,5",W,"RD. PR 875, KM 1.7",CAROLINA, ,PR,N, ,N/A,6,18,BTWR,1121793
-66.07079826672657,18.421102901377829,10136,TELEMUNDO OF PUERTO RICO,WWA754,3,"18,25,16",N,"66,4,15",W,AVE FD ROOSEVELT 383,SAN JUAN, ,PR,N, , ,0,0, ,1146228
-67.167998602153716,18.178602812469876,10137,"WPRA, INC.",KPM324,1,"18,10,43",N,"67,10,5",W,RD NO. 102 KM 5.7 INTERIOR,MAYAGUEZ, ,PR,N, , ,5,5, ,1121794
-66.07079826672657,18.421102901377829,10138,TELEMUNDO OF PUERTO RICO,WWA754,4,"18,25,16",N,"66,4,15",W, ,SAN JUAN, ,PR, , , ,0,0, ,1146228
-70.801100568336494,43.420608880795264,10139,"WGME LICENSEE, LLC",KPM468,1,"43,25,14",N,"70,48,4",W,MOUNT HOPE RD MOUNT HOPE MOUNTAIN,SANFORD,YORK,ME,N, , ,0,0, ,1121899
-67.191098611611608,18.311902851435487,10140,WESTERN BROADCASTING CORP. OF PUERTO RICO,WWA867,1,"18,18,43",N,"67,11,28",W,ATALAYA PEAK NEAR,ANASCO, ,PR,N, , ,0,0, ,1146231
-70.586100557794452,44.407209067544493,10141,"WGME LICENSEE, LLC",KPM487,1,"44,24,26",N,"70,35,10",W,SUMMIT OF SPRUCE MOUNTAIN OFF CHAPMAN RD,WOODSTOCK,OXFORD,ME,N, , ,0,0, ,1121918
-66.090798273521443,18.462502912979105,10142,"WLII/WSUR LICENSE PARTNERSHIP, G.P.",KPM520,1,"18,27,45",N,"66,5,27",W,SMALLWOOD BLDG STOP 8 PUERTA DE TIERRA,SAN JUAN, ,PR,N, , ,0,0, ,1121950
-66.98919854597608,18.148302806429403,10143,WESTERN BROADCASTING CORP. OF PUERTO RICO,WWA868,1,"18,8,54",N,"66,59,21",W,CERRO DEL ESTADO 2 MI SSW OF,MARICAO, ,PR,N, , ,0,0, ,1146232
-67.191098611611608,18.311902851435487,10144,WESTERN BROADCASTING CORP. OF PUERTO RICO,WWA868,2,"18,18,43",N,"67,11,28",W,ATLAYA PEAK NEAR ANASCO,RINCON, ,PR,N, , ,110,110, ,1146232
-66.090798273521443,18.462502912979105,10145,"WLII/WSUR LICENSE PARTNERSHIP, G.P.",KPM521,1,"18,27,45",N,"66,5,27",W,SMALLWOOD BLDG STOP 8 PUERTA DE TIERRA,SAN JUAN, ,PR,N, , ,0,0, ,1121951
-66.096098275115253,18.46500291315397,10146,WESTERN BROADCASTING CORP. OF PUERTO RICO,WWA869,1,"18,27,54",N,"66,5,46",W, ,AGUADILLA, ,PR,N, , ,0,0, ,1146233
-161.775022051726268,60.791699768329693,10147,"BETHEL BROADCASTING, INC.",KPM559,1,"60,47,30",N,"161,46,30",W,640 RADIO ST,BETHEL, ,AK,N, , ,0,0, ,1121988
-66.055598261850264,18.414402899074556,10148,ZGS RALEIGH INC.,WWA924,1,"18,24,52",N,"66,3,20",W, ,SAN JUAN, ,PR,N, , ,0,0, ,1146234
-66.746698469658611,18.078302788942604,10149,"WPAB, INC.",KPM574,1,"18,4,42",N,"66,44,48",W,WTIN TV SITE,PENUELAS, ,PR,N, , ,0,0, ,1122003
-67.152198601084535,18.443902890705871,10150,WESTERN BROADCASTING CORP. OF PUERTO RICO,WWA926,1,"18,26,38",N,"67,9,8",W,MARINA 17,AGUADILLA, ,PR,N, , ,0,0, ,1146235
-65.947798227905878,18.402502897091104,10151,WILFREDO BLANCO PI,KPM583,1,"18,24,9",N,"65,56,52",W,HOYO MULAS DISTRICT RD,CAROLINA, ,PR,N, , ,0,0, ,1122012
-65.813098181935516,18.144702823876276,10152,OCHOA BROADCASTING CORPORATION,WZB770,1,"18,8,41",N,"65,48,47",W, ,HUMACAO, ,PR,N, , ,14,14, ,1146359
-69.079200068128614,44.703609167129393,10153,"BLUEBERRY BROADCASTING, LLC",KPM590,1,"44,42,13",N,"69,4,45",W,ATOP PEAKED MOUNTAIN NEAR RT 9,DIXMONT,PENOBSCOT,ME,N, , ,0,0, ,1122019
-65.813098181935516,18.144702823876276,10154,OCHOA BROADCASTING CORPORATION,WZB770,2,"18,8,41",N,"65,48,47",W, ,HUMACAO, ,PR, , , ,0,0, ,1146359
-66.987998545496453,18.149202806564347,10155,WILFREDO BLANCO PI,KPM646,1,"18,8,57",N,"66,59,17",W,2.2 MI S OF MARICAO TOWN RD 120,MARICAO, ,PR,N, ,N/A,12,0, ,1122073
-66.113298278692582,18.347802878300229,10156,"CALVARY EVANGELISTIC MISSION, INC.",WZZ742,1,"18,20,52",N,"66,6,48",W,RTE 20 0.7 MI S OF TOWN CENTER,GUAYNABO, ,PR,N, , ,0,0, ,1146433
-66.403298365527121,18.201402830576228,10157,WILFREDO BLANCO PI,KPM685,1,"18,12,5",N,"66,24,12",W,RD 567 KM 1 NW FROM INT WITH RD 144 BO SALTO,OROCOVIS, ,PR,N, ,N/A,0,0, ,1122109
-149.902223026771225,61.191901639249302,10158,"AFFILIATED MEDIA, INC. FCC TRUST",WZZ770,1,"61,11,31",N,"149,54,8",W,1007 W. 32ND AVE.,ANCHORAGE, ,AK,N, , ,20,20, ,1146460
-66.134698285297588,18.356402880988227,10159,"COMMUNICATIONS COUNSEL GROUP, INC.",WZZ778,1,"18,21,23",N,"66,8,5",W,RT 833 0.4 MI E OF PARCELAS,GUAYNABO, ,PR,N, , ,63.7,63.7,TOWER,1146544
-70.692500519982957,43.206708844537616,10160,CAPSTAR TX LLC,KPM722,1,"43,12,24",N,"70,41,33",W,MOUNT AGGMENTICUS,YORK,YORK,ME,N, ,N/A,40,0, ,1122144
-70.927200506398208,41.633908538148546,10161,"RADIO LICENSE HOLDING CBC, LLC",KFA503,1,"41,38,2",N,"70,55,38",W,220 UNION STREET,NEW BEDFORD,BRISTOL,MA, , , ,0,0,BANT,1305168
-70.785300542086304,43.063308814650149,10162,CAPSTAR TX LLC,KPM726,1,"43,3,48",N,"70,47,7",W,1555 ISLINGTON ST,PORTSMOUTH,ROCKINGHAM,NH,N, , ,0,0, ,1122147
-64.797797859683442,17.753102724611082,10163,ALPHA BROADCASTING CORPORATION,KPM733,1,"17,45,11",N,"64,47,52",W,PLOT 549 ESTATE MON BIYOU 6 MI W,CHRISTIANSTED, ,VI,N, ,N/A,3,0, ,1122151
-150.737823209073809,61.468101483596612,10164,FIREWEED COMMUNICATIONS LLC,WPXX918,1,"61,28,5",N,"150,44,16",W,Mount Susitna,none,MATANUSKA-SUSITNA,AK, , , ,5,5,NNTANN,2527580
144.827195206693546,13.489406883021269,10165,GUAM EDUCATIONAL RADIO FOUNDATION,KPN725,1,"13,29,22",N,"144,49,38",E,ON TOP OF MOUNT BARRIGADA,AGANA, ,GU,N, , ,0,0, ,1122174
-149.921422350960711,60.186901700253316,10166,FIREWEED COMMUNICATIONS LLC,WPXX918,2,"60,11,13",N,"149,55,17",W,"3700 Woodland Dr., #800",anchorage,ANCHORAGE,AK, , , ,15,15,BANT,2527580
-68.738899956767568,44.769409189682392,10167,"BLUEBERRY BROADCASTING, LLC",KPN745,1,"44,46,10",N,"68,44,20",W,WILSON ST,BREWER,PENOBSCOT,ME,N, ,N/A,0,0, ,1122193
-65.85169819571513,18.27780286261207,10168,"LA VOZ EVANGELICA DE PUERTO RICO, INC.",WPYE333,1,"18,16,40",N,"65,51,6",W,RD 186 SECTOR ANORANZAS,LOIZA,CANOVANAS,PR, , , ,6.1,9.1,BTWR,2535785
-70.320800309586559,41.653108560211926,10169,SANDAB COMMUN. LTD. PARTNERSHIP II,KQA841,1,"41,39,11",N,"70,19,15",W,737 W  MAIN ST,BARNSTABLE,BARNSTABLE,MA,N, , ,0,0, ,1122608
-69.111900045450682,44.110309059115814,10170,PENOBSCOT SCHOOL,WPZR410,1,"44,6,37",N,"69,6,43",W, ,ROCKLAND,KNOX,ME, , , ,0,0, ,2596602
-149.870022997863032,61.149701646513833,10171,CAPSTAR TX LLC,KQA906,1,"61,8,59",N,"149,52,12",W, ,ANCHORAGE, ,AK, , , ,59,59, ,1122626
-71.056400589215798,42.35220867199267,10172,"ENTERCOM BOSTON LICENSE, LLC",WQAG710,1,"42,21,8",N,"71,3,23",W,One Financial Center/BTG Site Name-Boston One Financial/#019006,Boston-02111,SUFFOLK,MA, , ,1004487,182.5,208.1,BTWR,2624105
-149.950622988859806,61.13860163465781,10173,CAPSTAR TX LLC,KQA906,2,"61,8,19",N,"149,57,2",W,8819 JEWEL LAKE RD,ANCHORAGE, ,AK,N, , ,0,0, ,1122626
-70.256900403430848,43.688108947170235,10174,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",WQCJ755,1,"43,41,17",N,"70,15,25",W,189 PRESUMPSCOT ST REAR,PORTLAND,CUMBERLAND,ME, , ,1022667,160.9,160.9,TOWER,2703446
-66.069198265787293,18.421902901397861,10175,TELEMUNDO OF PUERTO RICO,KQA955,1,"18,25,19",N,"66,4,9",W, ,SAN JUAN, ,PR, , , ,0,0, ,1122631
-70.330300425724033,43.641908936348379,10176,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",WQCJ755,2,"43,38,31",N,"70,19,49",W,420 Western Avenue,South Portland,CUMBERLAND,ME, , ,1220428,13.7,13.7,TOWER,2703446
-66.109698276354322,18.278602858135446,10177,TELEMUNDO OF PUERTO RICO,KQA959,1,"18,16,43",N,"66,6,35",W,CERRO MARQUESA,AGUAS BUENAS, ,PR,N, , ,61,61, ,1122632
-70.270500406468557,43.663308942054066,10178,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",WQCJ755,3,"43,39,48",N,"70,16,14",W, ,Portland,CUMBERLAND,ME, , , ,0,0, ,2703446
-70.346400319219299,41.688608566831931,10179,SANDAB COMMUN. LTD. PARTNERSHIP II,KQA963,1,"41,41,19",N,"70,20,47",W,737 WEST MAIN ST,BARNSTABLE,BARNSTABLE,MA,N, , ,98,98, ,1122636
-70.256900403430848,43.688108947170235,10180,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",WQCJ764,1,"43,41,17",N,"70,15,25",W,189 PRESUMPSCOT ST REAR,PORTLAND,CUMBERLAND,ME, , ,1022667,160.9,160.9,TOWER,2703455
-69.631400245824636,44.548609123012682,10181,"RADIO LICENSE HOLDING CBC, LLC",KQB677,1,"44,32,55",N,"69,37,53",W, ,WATERVILLE,KENNEBEC,ME, , , ,0,0, ,1122800
-70.270500406468557,43.663308942054066,10182,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",WQCJ764,2,"43,39,48",N,"70,16,14",W, ,Portland,CUMBERLAND,ME, , , ,0,0, ,2703455
-131.674218739403273,55.349704637559064,10183,RAINBIRD COMMUNITY BROADCASTING CORP,KQB691,1,"55,20,59",N,"131,40,27",W,2415 HEMLOCK ST,KETCHIKAN, ,AK,N, , ,0,0, ,1122810
-149.877523030763228,61.197201642641744,10184,CAPSTAR TX LLC,WQDG306,1,"61,11,50",N,"149,52,39",W,2550 DENALI,ANCHORAGE,ANCHORAGE,AK, , ,1009130,95.7,95.7,B,2741889
-131.674218739403273,55.349704637559064,10185,RAINBIRD COMMUNITY BROADCASTING CORP,KQB691,2,"55,20,59",N,"131,40,27",W, ,KETCHIKAN, ,AK, , , ,0,0, ,1122810
-149.877523030763228,61.197201642641744,10186,CAPSTAR TX LLC,WQDG306,2,"61,11,50",N,"149,52,39",W, ,ANCHORAGE,ANCHORAGE,AK, , , ,0,0, ,2741889
-69.631400245824636,44.548609123012682,10187,"RADIO LICENSE HOLDING CBC, LLC",KQO486,1,"44,32,55",N,"69,37,53",W,36 SILVER ST,WATERVILLE, , ,N, , ,0,0, ,1122890
-149.877523030763228,61.197201642641744,10188,CAPSTAR TX LLC,WQDG307,1,"61,11,50",N,"149,52,39",W,2550 DENALI,ANCHORAGE,ANCHORAGE,AK, , ,1009130,95.7,95.7,B,2741890
-69.631400245824636,44.548609123012682,10189,"RADIO LICENSE HOLDING CBC, LLC",KQO486,2,"44,32,55",N,"69,37,53",W, ,WATERVILLE,KENNEBEC,ME, , , ,0,0, ,1122890
-149.877523030763228,61.197201642641744,10190,CAPSTAR TX LLC,WQDG307,2,"61,11,50",N,"149,52,39",W, ,ANCHORAGE,ANCHORAGE,AK, , , ,0,0, ,2741890
-134.420620487945143,58.29950421055095,10191,"JUNEAU ALASKA COMMUNICATIONS, LLC",KQP290,1,"58,17,58",N,"134,25,14",W,1107 W. 8TH STREET,JUNEAU, ,AK,N, , ,16,16, ,1122893
-149.877523030763228,61.197201642641744,10192,CAPSTAR TX LLC,WQDG308,1,"61,11,50",N,"149,52,39",W,2550 DENALI,ANCHORAGE,ANCHORAGE,AK, , ,1009130,95.7,95.7,B,2741891
-134.420620487945143,58.29950421055095,10193,"JUNEAU ALASKA COMMUNICATIONS, LLC",KQP291,1,"58,17,58",N,"134,25,14",W,ST CAPITOL BLDG 4TH ST,JUNEAU, ,AK,N, , ,26,26, ,1122894
-66.613598426426222,17.978902761952952,10194,"MEDIA POWER GROUP, INC.",KQS284,1,"17,58,44",N,"66,36,49",W,WLEO TRANS BLDG,PONCE, ,PR,N, , ,0,0, ,1122925
-149.877523030763228,61.197201642641744,10195,CAPSTAR TX LLC,WQDG308,2,"61,11,50",N,"149,52,39",W, ,ANCHORAGE,ANCHORAGE,AK, , , ,0,0, ,2741891
-66.613598426426222,17.978902761952952,10196,"MEDIA POWER GROUP, INC.",KQS284,2,"17,58,44",N,"66,36,49",W, ,PONCE, ,PR, , , ,0,0, ,1122925
-149.877523030763228,61.197201642641744,10197,CAPSTAR TX LLC,WQDI993,1,"61,11,50",N,"149,52,39",W,2550 DENALI,ANCHORAGE,ANCHORAGE,AK, , ,1009130,95.7,95.7,B,2746507
-149.877523030763228,61.197201642641744,10198,CAPSTAR TX LLC,WQDI993,2,"61,11,50",N,"149,52,39",W, ,ANCHORAGE,ANCHORAGE,AK, , , ,0,0, ,2746507
-149.877523030763228,61.197201642641744,10199,CAPSTAR TX LLC,WQDI994,1,"61,11,50",N,"149,52,39",W,2550 DENALI,ANCHORAGE,ANCHORAGE,AK, , ,1009130,95.7,95.7,B,2746508
-149.877523030763228,61.197201642641744,10200,CAPSTAR TX LLC,WQDI994,2,"61,11,50",N,"149,52,39",W, ,ANCHORAGE,ANCHORAGE,AK, , , ,0,0, ,2746508
-149.877523030763228,61.197201642641744,10201,CAPSTAR TX LLC,WQDU604,1,"61,11,50",N,"149,52,39",W,2550 DENALI,ANCHORAGE,ANCHORAGE,AK, , ,1009130,95.7,95.7,B,2760697
-66.62889843141744,17.988602764106297,10202,"WPAB, INC.",KQT856,1,"17,59,19",N,"66,37,44",W,RADIO STATION WPAB 65 INFANTERIA AVE KM 27.2 PLAYA DE PONCE,PONCE, ,PR,N, , ,0,0, ,1122938
-149.877523030763228,61.197201642641744,10203,CAPSTAR TX LLC,WQDU604,2,"61,11,50",N,"149,52,39",W, ,ANCHORAGE,ANCHORAGE,AK, , , ,0,0, ,2760697
-68.397199827609938,44.52000915399929,10204,"STONY CREEK BROADCASTING, LLC",WQFL345,1,"44,31,12",N,"68,23,50",W, ,Ellsworth,HANCOCK,ME, , , ,0,0, ,2833617
-66.628298431627286,17.986702763721595,10205,"WPAB, INC.",KQT857,1,"17,59,12",N,"66,37,42",W,RADIO STATION WPAB 65 INFANTERIA AVE,PONCE, ,PR,N, ,N/A,6,6, ,1122939
-66.113298276893943,18.272802856866385,10206,"WLII/WSUR LICENSE PARTNERSHIP, G.P.",WQFL692,1,"18,16,22",N,"66,6,48",W,2.4 MI NNW,AQUAS BUENAS,AGUAS BUENAS,PR, ,11/28/2005,1011023,108.5,109.4,TOWER,2834564
-65.668598139092808,18.278902865674752,10207,"PAN CARIBBEAN BROADCASTING DE P.R., INC.",WQHR705,1,"18,16,44",N,"65,40,7",W,2.57 kilometers northwest of Ceiba,Ceiba,CEIBA,PR, ,09/24/2007,1233151,30,30,TOWER,2952682
-66.10999827579974,18.278602858135446,10208,"WLII/WSUR LICENSE PARTNERSHIP, G.P.",KRD721,1,"18,16,43",N,"66,6,36",W, ,AGUAS BUENAS, ,PR,N, , ,0,0, ,1123400
-66.110798277618358,18.358902882062402,10209,"WLII/WSUR LICENSE PARTNERSHIP, G.P.",WQOD773,1,"18,21,32",N,"66,6,39",W, ,Guaynabo,GUAYNABO,PR, , , ,0,0, ,3312950
-147.326125946255388,64.758901846842818,10210,"EVANGELISTIC ALASKA MISSIONARY FELLOWSHIP, INC.",KRG614,1,"64,45,32",N,"147,19,34",W, ,NORTH POLE, , , , , ,0,0, ,1123443
-131.640318731923912,55.341704641855813,10211,"ALASKA BROADCAST COMMUNICATIONS, INC",KRH784,2,"55,20,30",N,"131,38,25",W,345 MAIN ST,KETCHIKAN, ,AK,N, , ,0,0, ,1123456
-67.839699729259053,46.125009453323678,10212,"NORTHERN MAINE MEDIA, INC.",KRL739,1,"46,7,30",N,"67,50,23",W, ,HOULTON,AROOSTOOK,ME,N, , ,0,0, ,1123482
-67.842499731577334,46.145809456541258,10213,"NORTHERN MAINE MEDIA, INC.",KRL740,1,"46,8,45",N,"67,50,33",W, ,HOULTON,AROOSTOOK,ME,N, , ,0,0, ,1123483
-67.13559859639804,18.437802889092087,10214,"AGUADILLA RADIO & TV CORP., INC.",KRN601,1,"18,26,16",N,"67,8,8",W, ,AGUADILLA, ,PR,N, , ,0,0, ,1123491
-70.262800403915492,43.653908940245444,10215,"PACIFIC AND SOUTHERN COMPANY, INC.",BLP0043,1,"43,39,14",N,"70,15,46",W, , ,CUMBERLAND,ME, , , ,0,0, ,1101080
-68.750799964147006,44.817509197291642,10216,"PACIFIC AND SOUTHERN COMPANY, INC.",BLP0063,1,"44,49,3",N,"68,45,3",W, , ,PENOBSCOT,ME, , , ,0,0, ,1101163
-150.085623006396588,61.166101610500945,10217,CAPSTAR TX LLC,BLP0075,1,"61,9,58",N,"150,5,8",W, ,ANCHORAGE, ,AK, , , ,0,0, ,1101258
-70.262800403915492,43.653908940245444,10218,"PACIFIC AND SOUTHERN COMPANY, INC.",BLP0151,1,"43,39,14",N,"70,15,46",W, , ,CUMBERLAND,ME, , , ,0,0, ,1101925
-132.953018653987669,54.81420445836909,10219,NARROWS BROADCASTING CORP.,KA21495,1,"54,48,51",N,"132,57,11",W, ,PETERSBURG, ,AK, , , ,0,0, ,1102096
-70.23440028044854,41.635308559542459,10220,"QANTUM OF CAPE COD LICENSE COMPANY, LLC",KA35285,1,"41,38,7",N,"70,14,4",W, , ,BARNSTABLE,MA, , , ,0,0, ,1102276
-149.806423026401518,61.189701654707662,10221,"ALASKA PUBLIC TELECOM., INC.",KA44295,1,"61,11,23",N,"149,48,23",W, ,ANCHORAGE, , , , , ,0,0, ,1102372
-132.951719560809067,56.813304447042647,10222,SEA-CHRIST BROADCASTING CORPORATION,KC23882,1,"56,48,48",N,"132,57,6",W, , , ,AK, , , ,0,0, ,1104992
-135.340619923670488,57.048304092060278,10223,"RAVEN RADIO FOUNDATION, INC.",KA74933,2,"57,2,54",N,"135,20,26",W, , , ,AK, , , ,0,0, ,1102912
-70.880300571214377,43.027208804642662,10224,CAPSTAR TX LLC,KA88556,1,"43,1,38",N,"70,52,49",W, , ,ROCKINGHAM,NH, , , ,0,0, ,1103086
-149.828023009853979,61.165601652194539,10225,CAPSTAR TX LLC,KA88777,1,"61,9,56",N,"149,49,41",W, , ,ANCHORAGE,AK, , , ,0,0, ,1103182
-160.469219264257589,55.350800486653206,10226,"ALEUTIAN PENINSULA BROADCASTING, INC",KA95365,1,"55,21,3",N,"160,28,9",W, , , ,AK, , , ,0,0, ,1103350
-147.326125946255388,64.758901846842818,10227,"EVANGELISTIC ALASKA MISSIONARY FELLOWSHIP, INC.",KAN783,1,"64,45,32",N,"147,19,34",W, ,NORTH POLE, , , , , ,0,0, ,1103492
-66.184998301730218,18.439402904420543,10228,LA GIGANTE SIEMBRA INC.,KAR291,2,"18,26,22",N,"66,11,6",W,BM 5 DR VILLALOBOS ST,LEVITTOWN, ,PR,N, , ,0,0, ,1103504
-68.418299835668847,44.5411091575616,10229,"BLUEBERRY BROADCASTING, LLC",KB55104,1,"44,32,28",N,"68,25,6",W, ,ELLSWORTH,HANCOCK,ME, , , ,0,0, ,1103683
-70.930300593597451,43.133608822589167,10230,UNIVERSITY OF NEW HAMPSHIRE,KB55355,1,"43,8,1",N,"70,55,49",W, , , ,NH, , , ,0,0, ,1103759
-70.837800565543603,43.173908833825685,10231,"RADIO LICENSE HOLDING CBC, LLC",KB55816,2,"43,10,26",N,"70,50,16",W, , ,STRAFFORD,NH, , , ,0,0, ,1103859
-70.931900508201863,41.645608539902234,10232,"HALL COMMUNICATIONS, INC.",KB55817,1,"41,38,44",N,"70,55,55",W,737 COUNTY STREET,NEW BEDFORD,BRISTOL,MA,N, , ,16,16, ,1103860
-66.051398255225251,18.111102809547052,10233,INTERNATIONAL BROADCASTING CORPORATION,KB55842,1,"18,6,40",N,"66,3,5",W, ,GUAYAMA, ,PR, , , ,0,0, ,1103876
-66.051398255225251,18.111102809547052,10234,RADIO VIDA INCORPORADO,KB55990,1,"18,6,40",N,"66,3,5",W, , , ,PR, , , ,0,0, ,1103948
-70.256400403755606,43.690808947574915,10235,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",KB96020,1,"43,41,27",N,"70,15,23",W, , , ,ME, , , ,0,0, ,1104075
-67.184398609308346,18.310802851070768,10236,CORP. OF THE SEVENTH DAY ADVENTISTS OF WEST PR,KB96046,1,"18,18,39",N,"67,11,4",W, , , ,PR, , , ,0,0, ,1104092
-147.676926063387072,64.879501779483576,10237,CAPSTAR TX LLC,KB96153,1,"64,52,46",N,"147,40,37",W, , , ,AK, , , ,0,0, ,1104109
-70.938300588401376,42.989408796278951,10238,CAPSTAR TX LLC,KB96324,1,"42,59,22",N,"70,56,18",W, , , ,NH, , , ,0,0, ,1104150
-67.916099795469165,46.791709564744686,10239,THE CANXUS BROADCASTING CORPORATION,KB96830,1,"46,47,30",N,"67,54,58",W, ,CARIBOU,AROOSTOOK,ME, , , ,2,2, ,1104268
-147.676926063387072,64.879501779483576,10240,CAPSTAR TX LLC,KB97133,1,"64,52,46",N,"147,40,37",W, ,FAIRBANKS, ,AK, , , ,0,0, ,1104480
-65.46779835530981,30.915806305716497,10241,"K95.5, INC.",KB97148,1,"30,54,57",N,"65,28,4",W, ,HUGO,CHOCTAW,OK, , , ,0,0, ,1104491
-68.758299964671608,44.785609191211272,10242,CUMULUS LICENSING LLC,KB97184,1,"44,47,8",N,"68,45,30",W, ,BREWER,PENOBSCOT,ME, , , ,0,0, ,1104517
-68.758299964671608,44.785609191211272,10243,CUMULUS LICENSING LLC,KB97201,1,"44,47,8",N,"68,45,30",W, ,BREWER,PENOBSCOT,ME, , , ,0,0, ,1104530
-156.726925556069517,64.687500237745837,10244,BIG RIVER PUBLIC BROADCASTING CORP.,KB97218,1,"64,41,15",N,"156,43,37",W, ,GALENA, ,AK, , , ,0,0, ,1104541
-71.049400587467119,42.350008672162524,10245,CBS RADIO STATIONS INC.,KB97254,1,"42,21,0",N,"71,2,58",W, , , ,MA, , , ,0,0, ,1104568
-70.615500400023393,41.55250853184333,10246,"NASSAU BROADCASTING III, L.L.C. DEBTOR-IN-POSSESSION",KB97266,1,"41,33,9",N,"70,36,56",W, ,FALMOUTH,BARNSTABLE,MA, , , ,0,0, ,1104572
-134.411120489618895,58.303904212009847,10247,"JUNEAU ALASKA COMMUNICATIONS, LLC",KB97416,1,"58,18,14",N,"134,24,40",W, ,JUNEAU, ,AK, , , ,0,0, ,1104677
-66.303298330653377,17.975002765565257,10248,COLON RADIO CORPORATION,KB98100,1,"17,58,30",N,"66,18,12",W, ,SALINAS-GUAYAMA, ,PR, , , ,0,0, ,1104742
-71.049400587467119,42.350008672162524,10249,CBS RADIO STATIONS INC.,KB98255,1,"42,21,0",N,"71,2,58",W, , , ,MA, , , ,0,0, ,1104768
-66.023898244308498,18.007802779874449,10250,"COMMUNITY BROADCASTING, INC.",KC23109,1,"18,0,28",N,"66,1,26",W, , , ,PR, , , ,0,0, ,1104803
-66.576098418407241,18.167202818255522,10251,"WLII/WSUR LICENSE PARTNERSHIP, G.P.",KC23137,1,"18,10,2",N,"66,34,34",W, , , ,PR,N, , ,0,0, ,1104824
-68.836899969557919,44.400609120214774,10252,"BLUEBERRY BROADCASTING, LLC",KC23204,1,"44,24,2",N,"68,50,13",W, ,BREWER,PENOBSCOT,ME, , , ,0,0, ,1104842
-67.169198601734024,18.178102811895311,10253,"WPRA, INC.",KC23224,1,"18,10,41",N,"67,10,9",W, , , ,PR, , , ,0,0, ,1104860
-69.779200280768293,44.308309075303612,10254,"RADIO LICENSE HOLDING CBC, LLC",KC23669,1,"44,18,30",N,"69,46,45",W, , , ,ME, , , ,0,0, ,1104898
-70.931900508201863,41.645608539902234,10255,"HALL COMMUNICATIONS, INC.",KC23704,1,"41,38,44",N,"70,55,55",W, , ,BRISTOL,MA, , , ,0,0, ,1104920
-66.724198464487529,18.162802814098658,10256,"RADIO CASA PUEBLO, INC.",KC23757,2,"18,9,46",N,"66,43,27",W, , ,PONCE,PR, , , ,0,0, ,1104946
-70.838900552418522,42.939208789853815,10257,"RADIO LICENSE HOLDING CBC, LLC",KC24287,2,"42,56,21",N,"70,50,20",W, , ,ROCKINGHAM,NH, , , ,0,0, ,1105100
144.829195206293775,13.489406883021269,10258,"MOY COMMUNICATIONS, INC.",KC24540,1,"13,29,22",N,"144,49,45",E, , , ,GU, , , ,0,0, ,1105112
-68.784999976467702,44.828909198700615,10259,THE ZONE CORPORATION,KC25326,1,"44,49,44",N,"68,47,6",W, , ,PENOBSCOT,ME, , , ,0,0, ,1105317
-134.473120509603802,58.329204202412072,10260,"ALASKA BROADCAST COMMUNICATIONS, INC",KC27698,1,"58,19,45",N,"134,28,23",W, , , ,AK, , , ,0,0, ,1105459
